id,description
T-284/20,"Judgment of 28 April 2021, Klaus Berthold / EUIPO - Thomann (HB Harley Benton) (T-284/20) ECLI:EU:T:2021:218"
T-285/20,"Judgment of 30 June 2021, MCM Products / EUIPO - The Nomad Company (NOMAD) (T-285/20) ECLI:EU:T:2021:397"
T-286/20,"Judgment of 5 May 2021, Capella / EUIPO - Cobi.bike (GOBI) (T-286/20) ECLI:EU:T:2021:239"
T-287/20,"Judgment of 27 January 2021, Eggy Food / EUIPO (EGGY FOOD) (T-287/20) ECLI:EU:T:2021:46"
T-288/20,"Brillux and Daw / Commission (T-288/20) , see Case  T-279/20"
T-289/20,"Order of 18 December 2020, Facegym / EUIPO (FACEGYM) (T-289/20) ECLI:EU:T:2020:646"
T-290/20,"Judgment of 30 June 2021, Ceramica Flaminia / EUIPO - Ceramica Cielo (goclean) (T-290/20) ECLI:EU:T:2021:405"
T-291/20,"Judgment of 30 March 2022, Yanukovych / Council (T-291/20) ECLI:EU:T:2022:187"
T-292/20,"Judgment of 30 March 2022, Yanukovych / Council (T-292/20) ECLI:EU:T:2022:188"
T-293/20,"Judgment of 1 December 2021, Ruiz-Ruiz / Commission (T-293/20) ECLI:EU:T:2021:845"
T-294/20,"Judgment of 8 December 2021, Talleres de Escoriaza / EUIPO - Salto Systems (KAAS KEYS AS A SERVICE) (T-294/20) ECLI:EU:T:2021:867"
T-294/20 DEP,"Order of 10 May 2023, Talleres de Escoriaza / EUIPO - Salto Systems (KAAS KEYS AS A SERVICE) (T-294/20 DEP) ECLI:EU:T:2023:249"
T-295/20,"Judgment of 8 February 2023, Aquind and others / Commission (T-295/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2023:52"
T-296/20,"Judgment of 18 May 2022, Foz / Council (T-296/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2022:298APPEAL :  C-524/22"
T-297/20,"Judgment of 14 July 2021, Fashioneast and AM.VI. / EUIPO - Moschillo (RICH JOHN RICHMOND) (T-297/20) ECLI:EU:T:2021:432APPEAL :  C-599/21"
T-298/20,"Judgment of 26 October 2022, KD / EUIPO (T-298/20) ECLI:EU:T:2022:671APPEAL :  C-5/23"
T-299/20,"Judgment of 30 March 2022, KF / EIB (T-299/20) ECLI:EU:T:2022:171"
T-300/20,"Judgment of 28 April 2021, Nosio / EUIPO - Tros del Beto (ACCUSÃ) (T-300/20) ECLI:EU:T:2021:223"
T-301/20,"Judgment of 1 March 2023, Hengshi Egypt Fiberglass Fabrics and Jushi Egypt for Fiberglass Industry / Commission (T-301/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2023:93APPEAL :  C-261/23"
T-302/20,"Judgment of 22 November 2023, Del Valle RuÃ­z and others / CRU (T-302/20, T-303/20 and T-307/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2023:735"
T-303/20,"Arias Mosquera and others / CRU (T-303/20) , see Case  T-302/20"
T-304/20,"Judgment of 22 November 2023, Molina FernÃ¡ndez / CRU (T-304/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2023:734"
T-305/20,"Pending Case, TelefÃ³nica Germany / EUIPO - Google (LOOP) (T-305/20)"
T-306/20,"Judgment of 29 June 2022, Hijos de MoisÃ©s RodrÃ­guez GonzÃ¡lez / EUIPO - Ireland and Ornua (La Irelandsa 1943) (T-306/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2022:404APPEAL :  C-605/22"
T-306/20 DEP,"Order of 7 September 2023, Hijos de MoisÃ©s RodrÃ­guez GonzÃ¡lez / EUIPO - Ireland and Ornua (La Irelandsa 1943) (T-306/20 DEP) ECLI:EU:T:2023:527"
T-307/20,"Calatrava Real State 2015 / CRU (T-307/20) , see Case  T-302/20"
T-308/20,"Order of 25 November 2020, PL / Commission (T-308/20) ECLI:EU:T:2020:571"
T-309/20,"Order of 16 July 2020, Travel-Netto / EUIPO - Netto Marken-Discount (TRAVELNETTO) (T-309/20) ECLI:EU:T:2020:356"
T-310/20,"Judgment of 28 April 2021, Comercializadora Eloro / EUIPO - Zumex Group (JUMEX) (T-310/20) ECLI:EU:T:2021:227APPEAL :  C-415/21"
T-311/20,"Judgment of 28 April 2021, France Agro / EUIPO - Chafay (Choumicha Saveurs) (T-311/20) ECLI:EU:T:2021:219"
T-312/20,"Judgment of 17 May 2023, EVH / Commission (T-312/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2023:252APPEAL :  C-464/23"
T-313/20,"Judgment of 17 May 2023, Stadtwerke Leipzig / Commission (T-313/20) ECLI:EU:T:2023:257APPEAL :  C-465/23"
T-314/20,"Judgment of 17 May 2023, Stadtwerke Hameln Weserbergland / Commission (T-314/20) ECLI:EU:T:2023:258APPEAL :  C-466/23"
T-315/20,"Judgment of 17 May 2023, TEAG / Commission (T-315/20) ECLI:EU:T:2023:259APPEAL :  C-467/23"
T-316/20,"Judgment of 17 May 2023, Naturstrom / Commission (T-316/20) ECLI:EU:T:2023:260"
T-316/20 DEP,"Order of 28 April 2025, Naturstrom / Commission (T-316/20 DEP) ECLI:EU:T:2025:441"
T-316/20 DEP II,"Order of 28 April 2025, Naturstrom / Commission (T-316/20 DEP II) ECLI:EU:T:2025:440"
T-317/20,"Judgment of 17 May 2023, EnergieVerbund Dresden / Commission (T-317/20) ECLI:EU:T:2023:261APPEAL :  C-468/23"
T-318/20,"Judgment of 17 May 2023, eins energie in sachsen / Commission (T-318/20) ECLI:EU:T:2023:262APPEAL :  C-469/23"
T-319/20,"Judgment of 17 May 2023, GGEW / Commission (T-319/20) ECLI:EU:T:2023:263APPEAL :  C-470/23"
T-320/20,"Judgment of 17 May 2023, Mainova / Commission (T-320/20) ECLI:EU:T:2023:264APPEAL :  C-484/23"
T-321/20,"Judgment of 17 May 2023, enercity / Commission (T-321/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2023:253APPEAL :  C-485/23"
T-322/20,"Judgment of 17 May 2023, Stadtwerke Frankfurt am Main / Commission (T-322/20) ECLI:EU:T:2023:265"
T-322/20 DEP,"Order of 28 April 2025, Stadtwerke Frankfurt am Main / Commission (T-322/20 DEP) ECLI:EU:T:2025:438"
T-322/20 DEP II,"Order of 28 April 2025, Stadtwerke Frankfurt am Main / Commission (T-322/20 DEP II) ECLI:EU:T:2025:437"
T-323/20,"Judgment of 21 April 2021, Hell Energy MagyarorszÃ¡g / EUIPO (HELL) (T-323/20) ECLI:EU:T:2021:205"
T-324/20,"Judgment of 19 May 2021, Yongkang Kugooo Technology / EUIPO - Ford Motor Company (kugoo) (T-324/20) ECLI:EU:T:2021:280"
T-325/20,"Judgment of 26 January 2022, Unger Marketing International / EUIPO - Orben Wasseraufbereitung (Purificateurs d'eau) (T-325/20) ECLI:EU:T:2022:23"
T-326/20,"Judgment of 21 April 2021, Bibita Group / EUIPO - Benkomers (Bouteille pour boissons) (T-326/20, PubliÃ© au Recueil numÃ©rique, Pub.ext.) ECLI:EU:T:2021:208"
T-327/20,"Judgment of 27 April 2022, Group Nivelles / EUIPO - Easy Sanitary Solutions (Caniveau dâÃ©vacuation de douche) (T-327/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2022:263APPEAL :  C-419/22"
T-328/20,"Order of 17 May 2021, Electrodomesticos Taurus / EUIPO - Shenzhen Aukey E-Business (AICOOK) (T-328/20) ECLI:EU:T:2021:291APPEAL :  C-468/21"
T-329/20,"Order of 25 October 2021, 4B Company / EUIPO - Deenz [Pendentif (bijou)] (T-329/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2021:732"
T-330/20,"Judgment of 22 November 2023, ACMO and others / CRU (T-330/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2023:733"
T-331/20,"Judgment of 15 September 2021, Laboratorios Ern / EUIPO - Le-Vel Brands (Le-Vel) (T-331/20) ECLI:EU:T:2021:571"
T-332/20,"Order of 31 May 2021, KÃ¶nig Ludwig International / EUIPO (Royal Bavarian Beer) (T-332/20) ECLI:EU:T:2021:304APPEAL :  C-465/21"
T-333/20,"Judgment of 2 March 2022, Fidia farmaceutici / EUIPO - Giuliani (IALO TSP) (T-333/20) ECLI:EU:T:2022:113"
T-334/20,"Removed from the register on 8 September 2020, KH / SEAE (T-334/20) ECLI:EU:T:2020:413"
T-335/20,"Removed from the register on 14 October 2022, Czech Republic / Commission (T-335/20) ECLI:EU:T:2022:657"
T-336/20,"Judgment of 9 April 2025, Hypo Vorarlberg Bank / CRU (Contributions ex ante 2016) (T-336/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2025:383APPEAL :  C-385/25"
T-337/20,"Judgment of 29 June 2022, Hochmann Marketing / EUIPO (bittorrent) (T-337/20) ECLI:EU:T:2022:406APPEAL :  C-575/22"
T-338/20,"Order of 4 March 2022, KI / eu-LISA (T-338/20) ECLI:EU:T:2022:130"
T-339/20,"Removed from the register on 7 May 2025, Portigon / CRU (Contributions ex ante 2016) (T-339/20) ECLI:EU:T:2025:466"
T-340/20,"Judgment of 22 November 2023, GalvÃ¡n FernÃ¡ndez-GuillÃ©n / CRU (T-340/20) ECLI:EU:T:2023:732"
T-341/20,"Judgment of 10 February 2021, EAB / EUIPO (RADIOSHUTTLE) (T-341/20) ECLI:EU:T:2021:72"
T-342/20,"Judgment of 6 October 2021, Indo European Foods / EUIPO - Chakari (Abresham Super Basmati Selaa Grade One World's Best Rice) (T-342/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2021:651APPEAL :  C-801/21"
T-343/20 AJ,"Order of 18 June 2020, KJ / Ayuntamiento de Roquetas de Mar and Generali EspaÃ±a (T-343/20 AJ)"
T-344/20,"Removed from the register on 23 September 2021, El Corte InglÃ©s / EUIPO - UniÃ³n Detallistas EspaÃ±oles (unit) (T-344/20) ECLI:EU:T:2021:620"
T-345/20,"Judgment of 21 April 2021, Robert Klingel / EUIPO (MEN+) (T-345/20) ECLI:EU:T:2021:209"
T-346/20,"Order of 23 November 2020, Anthrakefs / OEB (T-346/20) ECLI:EU:T:2020:572"
T-347/20,"Judgment of 19 October 2022, Sogia Ellas / Commission (T-347/20) ECLI:EU:T:2022:639"
T-348/20,"Judgment of 28 April 2021, Freistaat Bayern / EUIPO (GEWÃRZSOMMELIER) (T-348/20) ECLI:EU:T:2021:228"
T-349/20 AJ,"Order of 25 September 2020, ND / Council (T-349/20 AJ)"
T-350/20,"Order of 17 December 2020, Wagenknecht / Commission (T-350/20) ECLI:EU:T:2020:635APPEAL :  C-130/21"
T-351/20,"Judgment of 20 October 2021, St. Hippolyt / EUIPO - Raisioaqua (Vital like nature) (T-351/20) ECLI:EU:T:2021:719APPEAL :  C-761/21"
T-352/20,"Judgment of 20 October 2021, St. Hippolyt / EUIPO - Elephant (Strong like nature) (T-352/20) ECLI:EU:T:2021:720APPEAL :  C-762/21"
T-353/20,"Judgment of 10 November 2021, AC Milan / EUIPO - InterES (ACM 1899 AC MILAN) (T-353/20) ECLI:EU:T:2021:773"
T-354/20,"Judgment of 24 March 2021, Kfz-Gewerbe / EUIPO - The Blink Fish (ReprÃ©sentation d'un poisson) (T-354/20) ECLI:EU:T:2021:156"
T-355/20,"Judgment of 1 June 2022, Krasnyj Octyabr / EUIPO - PokÃ³j (PokÃ³j TRADYCJA JAKOÅÄ KRÃWKA SÅODKIE CHWILE Z DZIECIÅSTWA TRADYCYJNA RECEPTURA) (T-355/20) ECLI:EU:T:2022:320"
T-356/20,"Judgment of 27 October 2021, JiruÅ¡ / EUIPO - Nile Clothing (Racing Syndicate) (T-356/20) ECLI:EU:T:2021:736"
T-357/20,"Order of 9 July 2021, Kozhuvchanka uvoz-izvoz Kavadarci / EUIPO (NASHE MAKEDONSKO PILSNER BEER MACEDONIAN PREMIUM BEER) (T-357/20) ECLI:EU:T:2021:467"
T-358/20 R,"Order of 18 August 2020, Net Technologies Finland / REA (T-358/20 R) ECLI:EU:T:2020:369"
T-358/20,"Judgment of 12 July 2023, Net Technologies Finland / REA (T-358/20) ECLI:EU:T:2023:388"
T-359/20,"Judgment of 1 December 2021, Team Beverage / EUIPO - Zurich Deutscher Herold Lebensversicherung (Team Beverage) (T-359/20) ECLI:EU:T:2021:841"
T-359/20 DEP,"Order of 22 December 2022, Team Beverage / EUIPO - Zurich Deutscher Herold Lebensversicherung (Team Beverage) (T-359/20 DEP) ECLI:EU:T:2022:857"
T-360/20 AJ,"Order of 7 July 2020, KK / Commission (T-360/20 AJ)"
T-361/20,"Removed from the register on 21 December 2021, El Corte InglÃ©s / EUIPO - Europull (GREEN COAST) (T-361/20) ECLI:EU:T:2021:959"
T-362/20,"Judgment of 30 June 2021, Acciona / EUIPO - Agencia Negociadora PB (REACCIONA) (T-362/20) ECLI:EU:T:2021:399APPEAL :  C-557/21"
T-363/20,"Judgment of 1 June 2022, Krasnyj Octyabr / EUIPO - PokÃ³j (KRÃWKA MLECZNA Milk FUDGE) (T-363/20) ECLI:EU:T:2022:321"
T-364/20,"Judgment of 28 February 2024, Denmark / Commission (T-364/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2024:125"
T-365/20,"Order of 2 June 2021, Birkenstock Sales / EUIPO (Position de lignes ondulÃ©es entrecroisÃ©es sur la semelle dâune chaussure) (T-365/20) ECLI:EU:T:2021:319APPEAL :  C-498/21"
T-366/20,"Judgment of 12 January 2022, 1031023 B.C. / EUIPO - Bodegas San Valero (ReprÃ©sentation dâun cercle tracÃ© au pinceau) (T-366/20) ECLI:EU:T:2022:4"
T-367/20,"Order of 30 September 2020, Iancu / Commission (T-367/20) ECLI:EU:T:2020:479"
T-368/20,"Judgment of 16 June 2021, Smiley Miley / EUIPO - Cyrus Trademarks (MILEY CYRUS) (T-368/20) ECLI:EU:T:2021:372"
T-369/20,"Judgment of 21 December 2021, EFFAS / EUIPO - CFA Institute (CEFA Certified European Financial Analyst) (T-369/20) ECLI:EU:T:2021:921"
T-370/20,"Judgment of 24 November 2021, KL / EIB (T-370/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2021:822APPEAL :  C-68/22"
T-371/20,"Judgment of 14 September 2022, Pollinis France / Commission (T-371/20 and T-554/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2022:556APPEAL :  C-726/22"
T-372/20,"Judgment of 6 October 2021, Dermavita Company / EUIPO - Allergan Holdings France (JUVEDERM) (T-372/20) ECLI:EU:T:2021:652"
T-373/20,"Judgment of 30 June 2021, Framery / EUIPO - Smartblock (Construction transportable) (T-373/20) ECLI:EU:T:2021:400"
T-374/20,"Judgment of 24 March 2021, KM / Commission (T-374/20) ECLI:EU:T:2021:162APPEAL :  C-341/21"
T-375/20,"Order of 6 July 2020, Jantek / KÃºria and others (T-375/20) ECLI:EU:T:2020:333"
T-376/20,"Removed from the register on 28 May 2021, Poupart / Commission (T-376/20) ECLI:EU:T:2021:306"
T-377/20 R,"Order of 22 July 2020, KN / EESC (T-377/20 R) ECLI:EU:T:2020:353"
T-377/20 R II,"Order of 19 October 2020, KN / EESC (T-377/20 R II) ECLI:EU:T:2020:505"
T-377/20,"Judgment of 1 September 2021, KN / EESC (T-377/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2021:528APPEAL :  C-673/21"
T-378/20,"Judgment of 14 April 2021, Ryanair / Commission (SAS, Denmark ; Covid-19) (T-378/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2021:194APPEAL :  C-321/21"
T-379/20,"Judgment of 14 April 2021, Ryanair / Commission (SAS, Sweden ; Covid-19) (T-379/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2021:195APPEAL :  C-320/21"
T-380/20,"Judgment of 15 June 2022, Tubes Radiatori / EUIPO - Antrax It (Radiateur de chauffage) (T-380/20) ECLI:EU:T:2022:359"
T-380/20 DEP,"Order of 23 January 2024, Tubes Radiatori / EUIPO - Antrax It (Radiateur de chauffage) (T-380/20 DEP) ECLI:EU:T:2024:39"
T-381/20 R,"Order of 11 September 2020, Datax / REA (T-381/20 R) ECLI:EU:T:2020:414"
T-381/20,"Judgment of 21 December 2021, Datax / REA (T-381/20) ECLI:EU:T:2021:932"
T-382/20,"Judgment of 21 April 2021, Lee / EUIPO (Couteaux, fourchettes and cuillÃ¨res de table) (T-382/20) ECLI:EU:T:2021:210APPEAL :  C-381/21"
T-383/20,"Order of 5 November 2020, Moloko Beverage / EUIPO - Nexus Liquids (moloko) (T-383/20) ECLI:EU:T:2020:534"
T-384/20,"Judgment of 4 May 2022, OC / Commission (T-384/20) ECLI:EU:T:2022:273APPEAL :  C-479/22"
T-384/20 RENV,"Judgment of 1 October 2025, OC / Commission (T-384/20 RENV, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2025:925"
T-385/20,"Order of 31 July 2020, Kloetsch / Germany (T-385/20) ECLI:EU:T:2020:363"
T-386/20,"Judgment of 7 July 2021, Micron Technology / EUIPO (INTELLIGENCE, ACCELERATED) (T-386/20) ECLI:EU:T:2021:422"
T-387/20,"Order of 5 August 2021, DK Company / EUIPO - Hunter Boot (DENIM HUNTER) (T-387/20) ECLI:EU:T:2021:510"
T-388/20,"Judgment of 14 April 2021, Ryanair / Commission (Finnair I; Covid-19) (T-388/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2021:196APPEAL :  C-353/21"
T-389/20,"Judgment of 14 July 2021, KO / Commission (T-389/20) ECLI:EU:T:2021:436"
T-390/20,"Judgment of 28 February 2024, Scandlines Danmark and Scandlines Deutschland / Commission (T-390/20, PubliÃ© au Recueil numÃ©rique, Pub.ext.) ECLI:EU:T:2024:126APPEAL :  C-342/24"
T-391/20,"Removed from the register on 27 September 2021, Stena Line Scandinavia / Commission (T-391/20) ECLI:EU:T:2021:673"
T-392/20,"Judgment of 27 April 2022, FlaÅ¡ker / Commission (T-392/20) ECLI:EU:T:2022:245APPEAL :  C-447/22"
T-393/20,"Removed from the register on 5 December 2024, Front Polisario / Council (T-393/20) ECLI:EU:T:2024:882"
T-394/20,"Order of 14 May 2025, Hypo Vorarlberg Bank / CRU (Contributions ex ante 2020) (T-394/20) ECLI:EU:T:2025:515"
T-395/20 AJ,"Order of 22 October 2020, KP / Parliament and others (T-395/20 AJ)"
T-396/20,"Judgment of 9 June 2021, Riviera-Airport / EUIPO - AÃ©roports de la CÃ´te d'Azur (RIVIERA AIRPORTS) (T-396/20) ECLI:EU:T:2021:326"
T-397/20,"Judgment of 6 October 2021, Allergan Holdings France / EUIPO - Dermavita Company (JUVEDERM) (T-397/20) ECLI:EU:T:2021:653"
T-398/20,"Judgment of 9 June 2021, Riviera-Airport / EUIPO - AÃ©roports de la CÃ´te d'Azur (RIVIERA AIRPORT) (T-398/20) ECLI:EU:T:2021:327"
T-399/20,"Judgment of 14 July 2021, Cole Haan / EUIPO - SamsÃ¸e & SamsÃ¸e Holding (Ã) (T-399/20, PubliÃ© au Recueil numÃ©rique, Pub.ext.) ECLI:EU:T:2021:442"
T-400/20,"Removed from the register on 7 March 2022, El Corte InglÃ©s / EUIPO - Rudolf BÃ¶ckenholt (LLOYD'S) (T-400/20) ECLI:EU:T:2022:125"
T-401/20,"Order of 23 November 2020, Anthrakefs / Commission (T-401/20) ECLI:EU:T:2020:573"
T-402/20,"Judgment of 18 October 2023, Zippo Manufacturing and others / Commission (T-402/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2023:640APPEAL :  C-811/23"
T-403/20,"Judgment of 20 November 2024, Wuxi Suntech Power / Commission (T-403/20) ECLI:EU:T:2024:843"
T-404/20,"Judgment of 6 October 2021, Global Translation Solutions / Commission (T-404/20) ECLI:EU:T:2021:654"
T-405/20,"Order of 14 May 2025, DZ Hyp / CRU (Contributions ex ante 2020) (T-405/20) ECLI:EU:T:2025:513APPEAL :  C-485/25"
T-406/20,"Order of 14 May 2025, Landesbank Baden-WÃ¼rttemberg / CRU (Contributions ex ante 2020) (T-406/20) ECLI:EU:T:2025:516APPEAL :  C-486/25"
T-407/20,"Order of 14 May 2025, DZ Bank / CRU (Contributions ex ante 2020) (T-407/20) ECLI:EU:T:2025:518APPEAL :  C-487/25"
T-408/20,"Judgment of 17 November 2021, KR / Commission (T-408/20) ECLI:EU:T:2021:788"
T-409/20,"Judgment of 21 December 2021, KS / Frontex (T-409/20) ECLI:EU:T:2021:914"
T-410/20,"Order of 14 May 2025, DZ Bank / CRU (Contributions ex ante 2020) (T-410/20) ECLI:EU:T:2025:514APPEAL :  C-488/25"
T-411/20,"Order of 14 May 2025, Bayerische Landesbank / CRU (Contributions ex ante 2020) (T-411/20) ECLI:EU:T:2025:517APPEAL :  C-489/25"
T-412/20,"Order of 14 May 2025, Landesbank Hessen-ThÃ¼ringen Girozentrale / CRU (Contributions ex ante 2020) (T-412/20) ECLI:EU:T:2025:500APPEAL :  C-490/25"
T-413/20,"Order of 26 May 2025, Norddeutsche Landesbank - Girozentrale / CRU (Contributions ex ante 2020) (T-413/20) ECLI:EU:T:2025:550"
T-414/20 AJ,"Order of 20 August 2020, Sioutis / Commission (T-414/20 AJ)"
T-415/20,"Judgment of 16 June 2021, KT / EIB (T-415/20) ECLI:EU:T:2021:368"
T-416/20,"Order of 12 October 2020, Comprojecto-Projectos e ConstruÃ§Ãµes and others / Court of Justice de l'Union europÃ©enne and others (T-416/20) ECLI:EU:T:2020:501"
T-416/20 REC,"Order of 16 December 2020, Comprojecto-Projectos e ConstruÃ§Ãµes and others / Court of Justice de l'Union europÃ©enne and others (T-416/20 REC) APPEAL :  C-21/21"
T-417/20,"Judgment of 6 October 2021, Esteves Lopes Granja / EUIPO - IVDP (PORTWO GIN) (T-417/20) ECLI:EU:T:2021:663"
T-418/20,"Removed from the register on 23 August 2021, GitLab / EUIPO - Gitlab (GitLab) (T-418/20) ECLI:EU:T:2021:518"
T-419/20,"Order of 14 May 2025, Deutsche Kreditbank / CRU (Contributions ex ante 2020) (T-419/20) ECLI:EU:T:2025:498APPEAL :  C-491/25"
T-420/20,"Order of 16 June 2021, Sony Interactive Entertainment Europe / EUIPO - Huawei Technologies (GT8) (T-420/20) ECLI:EU:T:2021:379"
T-421/20,"Order of 16 June 2021, Sony Interactive Entertainment Europe / EUIPO - Huawei Technologies (GT3) (T-421/20) ECLI:EU:T:2021:377"
T-422/20,"Order of 16 June 2021, Sony Interactive Entertainment Europe / EUIPO - Huawei Technologies (GT5) (T-422/20) ECLI:EU:T:2021:378"
T-423/20,"Order of 16 June 2021, Sony Interactive Entertainment Europe / EUIPO - Huawei Technologies (GT9) (T-423/20) ECLI:EU:T:2021:376"
T-424/20,"Removed from the register on 7 May 2025, Portigon / CRU (Contributions ex ante 2020) (T-424/20) ECLI:EU:T:2025:457"
T-425/20,"Judgment of 6 April 2022, KU / SEAE (T-425/20) ECLI:EU:T:2022:224"
T-426/20,"Order of 11 March 2021, Techniplan / Commission (T-426/20) ECLI:EU:T:2021:129"
T-427/20,"Order of 14 May 2025, Max Heinr. Sutor / CRU (Contributions ex ante 2020) (T-427/20) ECLI:EU:T:2025:501"
T-428/20,"Order of 26 May 2025, Norddeutsche Landesbank - Girozentrale / CRU (Contributions ex ante 2020) (T-428/20) ECLI:EU:T:2025:549"
T-429/20,"Judgment of 13 October 2021, Sedus Stoll / EUIPO - Kappes (Sedus ergo+) (T-429/20) ECLI:EU:T:2021:698APPEAL :  C-784/21"
T-430/20,"Judgment of 17 November 2021, KV / Commission (T-430/20) ECLI:EU:T:2021:791"
T-431/20,"Order of 15 May 2025, UniCredit Bank / CRU (Contributions ex ante 2020) (T-431/20) ECLI:EU:T:2025:502APPEAL :  C-455/25"
T-432/20 AJ,"Order of 28 July 2020, KW / CAF du Doubs and others (T-432/20 AJ)"
T-433/20,"Judgment of 1 December 2021, KY / Court of Justice de l'Union europÃ©enne (T-433/20) ECLI:EU:T:2021:840APPEAL :  C-100/22"
T-434/20,"Judgment of 24 November 2021, WÅodarczyk / EUIPO - Ave Investment (dziandruk) (T-434/20) ECLI:EU:T:2021:815"
T-434/20 DEP,"Order of 6 December 2022, WÅodarczyk / EUIPO - Ave Investment (dziandruk) (T-434/20 DEP) ECLI:EU:T:2022:784"
T-435/20,"Judgment of 22 September 2021, JR / Commission (T-435/20, PubliÃ© au Recueil numÃ©rique) ECLI:EU:T:2021:608"
T-436/20,"Judgment of 13 October 2021, Sedus Stoll / EUIPO - Kappes (Sedus ergo+) (T-436/20) ECLI:EU:T:2021:699APPEAL :  C-785/21"
T-437/20,"Order of 25 February 2021, Ultrasun / EUIPO (ULTRASUN) (T-437/20) ECLI:EU:T:2021:109"
T-438/20 AJ,"Order of 20 November 2020, KD / Commission and others (T-438/20 AJ)"
T-439/20 AJ,"Order of 20 November 2020, KS / Commission and others (T-439/20 AJ)"
T-440/20,"Judgment of 1 June 2022, Jindal Saw and Jindal Saw Italia / Commission (RÃ©institution dâun droit antidumping dÃ©finitif) (T-440/20) ECLI:EU:T:2022:318"
T-441/20,"Judgment of 1 June 2022, Jindal Saw and Jindal Saw Italia / Commission (RÃ©institution dâun droit compensateur dÃ©finitif) (T-441/20) ECLI:EU:T:2022:319"
